filename,mask_source,mean_r,mean_g,mean_b,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,mean_entropy,internal_edge_density,eccentricity,solidity,efd_harm_1_amp,efd_harm_2_amp,efd_harm_3_amp,is_fallback
000615.jpg,rembg_ai,102.7811388176804,73.73811336388825,53.882249669851625,122.72254192637358,0.4278041346750301,0.0348921870822386,0.978799048664624,4.378758098415944,0.0603381755094642,0.7149816819983232,0.9290490735476908,1.2388606676712932,0.0581728290536416,0.1051003372963129,0
000576.jpg,rembg_ai,125.4423195363454,91.96716832746397,59.47000300048956,84.14801241539212,0.4465992756401152,0.0402911036535841,0.9884994739197204,4.613558071687089,0.074833262269107,0.7816460989705988,0.7962444110763449,1.141787537653177,0.3358797058592833,0.3938137441037851,0
000428.jpg,rembg_ai,199.7877947295423,131.3024025770659,70.11031944879424,52.56768160069596,0.4095199492593695,0.1069654709357604,0.991350254056656,4.541845480946168,0.0395955438235425,0.2947195652041038,0.9043611401222864,1.3961161468899606,0.1015249993874399,0.0507951933157832,0
000711.jpg,rembg_ai,207.35215351396985,116.18330113479551,53.52053184408332,59.61492531033032,0.5229592868171478,0.3175891804913024,0.992726066485709,4.2607540222219695,0.0271279445427537,0.1476187142416528,0.8901264324808785,1.394861392872122,0.095093962103796,0.025675761873199,0
000030.jpg,rembg_ai,201.6469300790026,140.48169438965476,83.05174195998185,225.8081409807157,0.3518916067587064,0.1721363801404178,0.9684970943018386,5.139390142334493,0.1111310346282447,0.3808213620757654,0.9681829798108867,1.3980561777239224,0.0504029548285641,0.0437271096947967,0
000539.jpg,full_rect,52.12151301323159,37.04940584273795,25.63218562530168,55.08499184652278,0.4288263127635031,0.0800637507780461,0.9821199513554708,3.575913179513485,0.0111936010297193,0.7458328677838398,1.0,0.0,0.0,0.0,1
000042.jpg,rembg_ai,211.9618053291857,140.59928192901248,75.47510500973262,156.92306326566845,0.2690068653020659,0.0668983374701329,0.97460167377791,4.991307057889923,0.0906296858555848,0.1676732857913518,0.96922896235833,1.3668049259943142,0.0694883020302945,0.0414771348314793,0
000209.jpg,full_rect,107.27642162316651,87.76348385713848,71.32200491992364,174.1653980830671,0.5054463201826996,0.0663357820574817,0.9761739378717798,3.875531713895632,0.041342159254458,0.0,1.0,0.0,0.0,0.0,1
000542.jpg,full_rect,121.49042050498782,104.18060593766408,90.16894232801708,76.28999065535305,0.4530925264657882,0.0243541431637873,0.9910312186961177,3.92770198467908,0.0296353055087721,0.7557490886715045,1.0,0.0,0.0,0.0,1
bagel-4.jpg,full_rect,166.43985381134704,104.7539853811347,69.16696832579186,99.78173033157104,0.1949216852946441,0.0204164889261614,0.9763033610876756,4.772746457342723,0.0628959276018099,0.1083074776098965,1.0,0.0,0.0,0.0,1
000026.jpg,rembg_ai,188.4343471961176,141.5902264170706,88.26426962892273,15.581518954918034,0.4706692042684754,0.0341413276150969,0.9942389120025064,3.988486096328582,0.0102588870591384,0.3889252017067147,0.9673217344271162,1.3800124501400453,0.0464195689044572,0.0329209626044397,0
000568.jpg,full_rect,137.05175619312436,133.6264534883721,126.50445841759353,70.65400961546365,0.3165810437895998,0.0788138121815065,0.983347299836492,3.988482493412329,0.0209536147623862,0.7860799741442814,1.0,0.0,0.0,0.0,1
000525.jpg,full_rect,177.35659871012422,116.17008613599964,51.0763789695422,148.69810645885042,0.3203705928577237,0.0307531603437451,0.9443610421539748,4.245239864143254,0.0342235496111616,0.6723919783667169,1.0,0.0,0.0,0.0,1
000404.jpg,full_rect,226.6026393884892,190.1186709382494,156.19979728717027,28.43261638344109,0.6333070383331516,0.3590447646335716,0.994829415371747,2.289571995537387,0.0060412919664268,0.2826178004334036,1.0,0.0,0.0,0.0,1
0000160.jpg,rembg_ai,200.5624359896276,145.64248436512605,86.69972870497483,202.21031166014427,0.3731744612273178,0.1755340236018072,0.9725092745404376,5.059671990565554,0.1188849665511756,0.2124799340083351,0.9795636977735974,1.3987166456988256,0.1110221579922017,0.0446073368772936,0
000675.jpg,rembg_ai,222.48315227834476,168.7682461049268,112.02950489993498,230.83120477742548,0.3860357454881709,0.288255640468646,0.9654718214662578,5.128084930899161,0.1034395622040362,0.3974109326393246,0.965829383524527,1.3613255598562868,0.0440259828384366,0.0138651725126168,0
000647.jpg,full_rect,223.57836826884008,201.9456780754798,168.4391859270059,54.15001704372163,0.7005023610810533,0.4173368128099615,0.9943028495256248,1.90592168219013,0.0062477592676689,0.4997200446621824,1.0,0.0,0.0,0.0,1
